strategy_idx,strategy_name,trades,trades_per_day,win_rate,total_return,annual_return,avg_return,avg_return_bps,avg_bars_held,sr_period,min_touches,entry_zone,exit_zone,min_range
1002,SPY_5m_compiled_strategy_1002,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,30.0,4.0,0.002,0.002,0.005
1003,SPY_5m_compiled_strategy_1003,4,0.013071895424836602,0.25,-0.00872983866106114,-0.010411347520792869,-0.0021866574058252816,-21.866574058252816,2.5,30.0,4.0,0.002,0.002,0.006
1020,SPY_5m_compiled_strategy_1020,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,30.0,4.0,0.0025,0.002,0.003
1021,SPY_5m_compiled_strategy_1021,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,30.0,4.0,0.0025,0.002,0.004
1022,SPY_5m_compiled_strategy_1022,176,0.5751633986928104,0.4715909090909091,-0.027116734092610062,-0.03228167823669015,-0.00015539542904545678,-1.5539542904545678,1.2329545454545454,30.0,4.0,0.0025,0.002,0.005
1023,SPY_5m_compiled_strategy_1023,100,0.32679738562091504,0.42,-0.028368364640581567,-0.03376754226217904,-0.00028670960089703586,-2.8670960089703588,1.28,30.0,4.0,0.0025,0.002,0.006
1040,SPY_5m_compiled_strategy_1040,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,30.0,4.0,0.003,0.002,0.003
1041,SPY_5m_compiled_strategy_1041,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,30.0,4.0,0.003,0.002,0.004
1042,SPY_5m_compiled_strategy_1042,241,0.7875816993464052,0.43568464730290457,-0.0800089139174811,-0.09474457949270321,-0.000344902177900166,-3.44902177900166,1.4398340248962656,30.0,4.0,0.003,0.002,0.005
1043,SPY_5m_compiled_strategy_1043,147,0.4803921568627451,0.3945578231292517,-0.05664969659365737,-0.06724198453748731,-0.0003952837300882283,-3.952837300882283,1.4829931972789117,30.0,4.0,0.003,0.002,0.006
1044,SPY_5m_compiled_strategy_1044,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,30.0,4.0,0.003,0.0025,0.003
1045,SPY_5m_compiled_strategy_1045,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,30.0,4.0,0.003,0.0025,0.004
1046,SPY_5m_compiled_strategy_1046,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,30.0,4.0,0.003,0.0025,0.005
1047,SPY_5m_compiled_strategy_1047,78,0.2549019607843137,0.4230769230769231,-0.032112307783117355,-0.03820992330824646,-0.0004173178598024781,-4.173178598024781,1.1538461538461537,30.0,4.0,0.003,0.0025,0.006
1048,SPY_5m_compiled_strategy_1048,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,4.0,0.003,0.003,0.003
1049,SPY_5m_compiled_strategy_1049,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,4.0,0.003,0.003,0.004
1050,SPY_5m_compiled_strategy_1050,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,4.0,0.003,0.003,0.005
1051,SPY_5m_compiled_strategy_1051,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,4.0,0.003,0.003,0.006
1060,SPY_5m_compiled_strategy_1060,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,30.0,4.0,0.0035,0.002,0.003
1061,SPY_5m_compiled_strategy_1061,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,30.0,4.0,0.0035,0.002,0.004
1062,SPY_5m_compiled_strategy_1062,256,0.8366013071895425,0.4375,-0.07971962331652915,-0.09440479476383201,-0.000323352178847851,-3.2335217884785097,1.609375,30.0,4.0,0.0035,0.002,0.005
1063,SPY_5m_compiled_strategy_1063,178,0.5816993464052288,0.4044943820224719,-0.061372092284892044,-0.07281276897206845,-0.00035446022482686824,-3.5446022482686823,1.5898876404494382,30.0,4.0,0.0035,0.002,0.006
1064,SPY_5m_compiled_strategy_1064,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,30.0,4.0,0.0035,0.0025,0.003
1065,SPY_5m_compiled_strategy_1065,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,30.0,4.0,0.0035,0.0025,0.004
1066,SPY_5m_compiled_strategy_1066,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,30.0,4.0,0.0035,0.0025,0.005
1067,SPY_5m_compiled_strategy_1067,118,0.38562091503267976,0.423728813559322,-0.037823928943680585,-0.04498064455901851,-0.00032573580491831387,-3.257358049183139,1.3135593220338984,30.0,4.0,0.0035,0.0025,0.006
1068,SPY_5m_compiled_strategy_1068,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,4.0,0.0035,0.003,0.003
1069,SPY_5m_compiled_strategy_1069,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,4.0,0.0035,0.003,0.004
1070,SPY_5m_compiled_strategy_1070,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,4.0,0.0035,0.003,0.005
1071,SPY_5m_compiled_strategy_1071,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,4.0,0.0035,0.003,0.006
1072,SPY_5m_compiled_strategy_1072,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,4.0,0.0035,0.0035,0.003
1073,SPY_5m_compiled_strategy_1073,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,4.0,0.0035,0.0035,0.004
1074,SPY_5m_compiled_strategy_1074,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,4.0,0.0035,0.0035,0.005
1075,SPY_5m_compiled_strategy_1075,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,4.0,0.0035,0.0035,0.006
1080,SPY_5m_compiled_strategy_1080,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,30.0,4.0,0.004,0.002,0.003
1081,SPY_5m_compiled_strategy_1081,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,30.0,4.0,0.004,0.002,0.004
1082,SPY_5m_compiled_strategy_1082,267,0.8725490196078431,0.4943820224719101,-0.0319380852435065,-0.03800327301272888,-0.00012043018950850842,-1.2043018950850843,1.6853932584269662,30.0,4.0,0.004,0.002,0.005
1083,SPY_5m_compiled_strategy_1083,194,0.6339869281045751,0.4742268041237113,-0.014311547488586762,-0.017058895358943116,-7.304102073933525e-05,-0.7304102073933525,1.6546391752577319,30.0,4.0,0.004,0.002,0.006
1084,SPY_5m_compiled_strategy_1084,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,30.0,4.0,0.004,0.0025,0.003
1085,SPY_5m_compiled_strategy_1085,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,30.0,4.0,0.004,0.0025,0.004
1086,SPY_5m_compiled_strategy_1086,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,30.0,4.0,0.004,0.0025,0.005
1087,SPY_5m_compiled_strategy_1087,138,0.45098039215686275,0.5144927536231884,0.00031319045982858285,0.0003738440643152874,3.2413874585872353e-06,0.03241387458587235,1.3985507246376812,30.0,4.0,0.004,0.0025,0.006
1088,SPY_5m_compiled_strategy_1088,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,4.0,0.004,0.003,0.003
1089,SPY_5m_compiled_strategy_1089,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,4.0,0.004,0.003,0.004
1090,SPY_5m_compiled_strategy_1090,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,4.0,0.004,0.003,0.005
1091,SPY_5m_compiled_strategy_1091,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,4.0,0.004,0.003,0.006
1092,SPY_5m_compiled_strategy_1092,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,4.0,0.004,0.0035,0.003
1093,SPY_5m_compiled_strategy_1093,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,4.0,0.004,0.0035,0.004
1094,SPY_5m_compiled_strategy_1094,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,4.0,0.004,0.0035,0.005
1095,SPY_5m_compiled_strategy_1095,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,4.0,0.004,0.0035,0.006
1100,SPY_5m_compiled_strategy_1100,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,30.0,5.0,0.002,0.002,0.003
1101,SPY_5m_compiled_strategy_1101,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,30.0,5.0,0.002,0.002,0.004
1102,SPY_5m_compiled_strategy_1102,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,30.0,5.0,0.002,0.002,0.005
1103,SPY_5m_compiled_strategy_1103,4,0.013071895424836602,0.25,-0.00872983866106114,-0.010411347520792869,-0.0021866574058252816,-21.866574058252816,2.5,30.0,5.0,0.002,0.002,0.006
1120,SPY_5m_compiled_strategy_1120,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,30.0,5.0,0.0025,0.002,0.003
1121,SPY_5m_compiled_strategy_1121,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,30.0,5.0,0.0025,0.002,0.004
1122,SPY_5m_compiled_strategy_1122,176,0.5751633986928104,0.4715909090909091,-0.027116734092610062,-0.03228167823669015,-0.00015539542904545678,-1.5539542904545678,1.2329545454545454,30.0,5.0,0.0025,0.002,0.005
1123,SPY_5m_compiled_strategy_1123,100,0.32679738562091504,0.42,-0.028368364640581567,-0.03376754226217904,-0.00028670960089703586,-2.8670960089703588,1.28,30.0,5.0,0.0025,0.002,0.006
1140,SPY_5m_compiled_strategy_1140,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,30.0,5.0,0.003,0.002,0.003
1141,SPY_5m_compiled_strategy_1141,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,30.0,5.0,0.003,0.002,0.004
1142,SPY_5m_compiled_strategy_1142,241,0.7875816993464052,0.43568464730290457,-0.0800089139174811,-0.09474457949270321,-0.000344902177900166,-3.44902177900166,1.4398340248962656,30.0,5.0,0.003,0.002,0.005
1143,SPY_5m_compiled_strategy_1143,147,0.4803921568627451,0.3945578231292517,-0.05664969659365737,-0.06724198453748731,-0.0003952837300882283,-3.952837300882283,1.4829931972789117,30.0,5.0,0.003,0.002,0.006
1144,SPY_5m_compiled_strategy_1144,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,30.0,5.0,0.003,0.0025,0.003
1145,SPY_5m_compiled_strategy_1145,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,30.0,5.0,0.003,0.0025,0.004
1146,SPY_5m_compiled_strategy_1146,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,30.0,5.0,0.003,0.0025,0.005
1147,SPY_5m_compiled_strategy_1147,78,0.2549019607843137,0.4230769230769231,-0.032112307783117355,-0.03820992330824646,-0.0004173178598024781,-4.173178598024781,1.1538461538461537,30.0,5.0,0.003,0.0025,0.006
1148,SPY_5m_compiled_strategy_1148,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,5.0,0.003,0.003,0.003
1149,SPY_5m_compiled_strategy_1149,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,5.0,0.003,0.003,0.004
1150,SPY_5m_compiled_strategy_1150,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,5.0,0.003,0.003,0.005
1151,SPY_5m_compiled_strategy_1151,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,5.0,0.003,0.003,0.006
1160,SPY_5m_compiled_strategy_1160,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,30.0,5.0,0.0035,0.002,0.003
1161,SPY_5m_compiled_strategy_1161,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,30.0,5.0,0.0035,0.002,0.004
1162,SPY_5m_compiled_strategy_1162,256,0.8366013071895425,0.4375,-0.07971962331652915,-0.09440479476383201,-0.000323352178847851,-3.2335217884785097,1.609375,30.0,5.0,0.0035,0.002,0.005
1163,SPY_5m_compiled_strategy_1163,178,0.5816993464052288,0.4044943820224719,-0.061372092284892044,-0.07281276897206845,-0.00035446022482686824,-3.5446022482686823,1.5898876404494382,30.0,5.0,0.0035,0.002,0.006
1164,SPY_5m_compiled_strategy_1164,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,30.0,5.0,0.0035,0.0025,0.003
1165,SPY_5m_compiled_strategy_1165,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,30.0,5.0,0.0035,0.0025,0.004
1166,SPY_5m_compiled_strategy_1166,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,30.0,5.0,0.0035,0.0025,0.005
1167,SPY_5m_compiled_strategy_1167,118,0.38562091503267976,0.423728813559322,-0.037823928943680585,-0.04498064455901851,-0.00032573580491831387,-3.257358049183139,1.3135593220338984,30.0,5.0,0.0035,0.0025,0.006
1168,SPY_5m_compiled_strategy_1168,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,5.0,0.0035,0.003,0.003
1169,SPY_5m_compiled_strategy_1169,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,5.0,0.0035,0.003,0.004
1170,SPY_5m_compiled_strategy_1170,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,5.0,0.0035,0.003,0.005
1171,SPY_5m_compiled_strategy_1171,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,5.0,0.0035,0.003,0.006
1172,SPY_5m_compiled_strategy_1172,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,5.0,0.0035,0.0035,0.003
1173,SPY_5m_compiled_strategy_1173,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,5.0,0.0035,0.0035,0.004
1174,SPY_5m_compiled_strategy_1174,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,5.0,0.0035,0.0035,0.005
1175,SPY_5m_compiled_strategy_1175,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,5.0,0.0035,0.0035,0.006
1180,SPY_5m_compiled_strategy_1180,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,30.0,5.0,0.004,0.002,0.003
1181,SPY_5m_compiled_strategy_1181,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,30.0,5.0,0.004,0.002,0.004
1182,SPY_5m_compiled_strategy_1182,267,0.8725490196078431,0.4943820224719101,-0.0319380852435065,-0.03800327301272888,-0.00012043018950850842,-1.2043018950850843,1.6853932584269662,30.0,5.0,0.004,0.002,0.005
1183,SPY_5m_compiled_strategy_1183,194,0.6339869281045751,0.4742268041237113,-0.014311547488586762,-0.017058895358943116,-7.304102073933525e-05,-0.7304102073933525,1.6546391752577319,30.0,5.0,0.004,0.002,0.006
1184,SPY_5m_compiled_strategy_1184,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,30.0,5.0,0.004,0.0025,0.003
1185,SPY_5m_compiled_strategy_1185,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,30.0,5.0,0.004,0.0025,0.004
1186,SPY_5m_compiled_strategy_1186,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,30.0,5.0,0.004,0.0025,0.005
1187,SPY_5m_compiled_strategy_1187,138,0.45098039215686275,0.5144927536231884,0.00031319045982858285,0.0003738440643152874,3.2413874585872353e-06,0.03241387458587235,1.3985507246376812,30.0,5.0,0.004,0.0025,0.006
1188,SPY_5m_compiled_strategy_1188,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,5.0,0.004,0.003,0.003
1189,SPY_5m_compiled_strategy_1189,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,5.0,0.004,0.003,0.004
1190,SPY_5m_compiled_strategy_1190,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,5.0,0.004,0.003,0.005
1191,SPY_5m_compiled_strategy_1191,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,5.0,0.004,0.003,0.006
1192,SPY_5m_compiled_strategy_1192,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,5.0,0.004,0.0035,0.003
1193,SPY_5m_compiled_strategy_1193,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,5.0,0.004,0.0035,0.004
1194,SPY_5m_compiled_strategy_1194,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,5.0,0.004,0.0035,0.005
1195,SPY_5m_compiled_strategy_1195,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,5.0,0.004,0.0035,0.006
1200,SPY_5m_compiled_strategy_1200,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,36.0,3.0,0.002,0.002,0.003
1201,SPY_5m_compiled_strategy_1201,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,36.0,3.0,0.002,0.002,0.004
1202,SPY_5m_compiled_strategy_1202,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,36.0,3.0,0.002,0.002,0.005
1203,SPY_5m_compiled_strategy_1203,4,0.013071895424836602,0.25,-0.00872983866106114,-0.010411347520792869,-0.0021866574058252816,-21.866574058252816,2.5,36.0,3.0,0.002,0.002,0.006
1220,SPY_5m_compiled_strategy_1220,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,36.0,3.0,0.0025,0.002,0.003
1221,SPY_5m_compiled_strategy_1221,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,36.0,3.0,0.0025,0.002,0.004
1222,SPY_5m_compiled_strategy_1222,176,0.5751633986928104,0.4715909090909091,-0.027116734092610062,-0.03228167823669015,-0.00015539542904545678,-1.5539542904545678,1.2329545454545454,36.0,3.0,0.0025,0.002,0.005
1223,SPY_5m_compiled_strategy_1223,100,0.32679738562091504,0.42,-0.028368364640581567,-0.03376754226217904,-0.00028670960089703586,-2.8670960089703588,1.28,36.0,3.0,0.0025,0.002,0.006
1240,SPY_5m_compiled_strategy_1240,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,36.0,3.0,0.003,0.002,0.003
1241,SPY_5m_compiled_strategy_1241,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,36.0,3.0,0.003,0.002,0.004
1242,SPY_5m_compiled_strategy_1242,241,0.7875816993464052,0.43568464730290457,-0.0800089139174811,-0.09474457949270321,-0.000344902177900166,-3.44902177900166,1.4398340248962656,36.0,3.0,0.003,0.002,0.005
1243,SPY_5m_compiled_strategy_1243,147,0.4803921568627451,0.3945578231292517,-0.05664969659365737,-0.06724198453748731,-0.0003952837300882283,-3.952837300882283,1.4829931972789117,36.0,3.0,0.003,0.002,0.006
1244,SPY_5m_compiled_strategy_1244,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,36.0,3.0,0.003,0.0025,0.003
1245,SPY_5m_compiled_strategy_1245,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,36.0,3.0,0.003,0.0025,0.004
1246,SPY_5m_compiled_strategy_1246,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,36.0,3.0,0.003,0.0025,0.005
1247,SPY_5m_compiled_strategy_1247,78,0.2549019607843137,0.4230769230769231,-0.032112307783117355,-0.03820992330824646,-0.0004173178598024781,-4.173178598024781,1.1538461538461537,36.0,3.0,0.003,0.0025,0.006
1248,SPY_5m_compiled_strategy_1248,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,36.0,3.0,0.003,0.003,0.003
1249,SPY_5m_compiled_strategy_1249,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,36.0,3.0,0.003,0.003,0.004
1250,SPY_5m_compiled_strategy_1250,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,36.0,3.0,0.003,0.003,0.005
1251,SPY_5m_compiled_strategy_1251,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,36.0,3.0,0.003,0.003,0.006
1260,SPY_5m_compiled_strategy_1260,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,36.0,3.0,0.0035,0.002,0.003
1261,SPY_5m_compiled_strategy_1261,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,36.0,3.0,0.0035,0.002,0.004
1262,SPY_5m_compiled_strategy_1262,256,0.8366013071895425,0.4375,-0.07971962331652915,-0.09440479476383201,-0.000323352178847851,-3.2335217884785097,1.609375,36.0,3.0,0.0035,0.002,0.005
1263,SPY_5m_compiled_strategy_1263,178,0.5816993464052288,0.4044943820224719,-0.061372092284892044,-0.07281276897206845,-0.00035446022482686824,-3.5446022482686823,1.5898876404494382,36.0,3.0,0.0035,0.002,0.006
1264,SPY_5m_compiled_strategy_1264,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,36.0,3.0,0.0035,0.0025,0.003
1265,SPY_5m_compiled_strategy_1265,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,36.0,3.0,0.0035,0.0025,0.004
