strategy_id,num_signals,num_trades,trades_per_day,total_return,avg_return_per_trade_bps,win_rate,avg_win_bps,avg_loss_bps,stopped_trades,stop_rate,eod_exits,eod_exit_rate,meets_criteria
SPY_5m_compiled_strategy_1394,114,59,0.23412698412698413,0.012284759853582683,2.069477040501503,0.5254237288135594,13.486396857075876,-10.570684184991551,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1395,114,59,0.23412698412698413,0.012284759853582683,2.069477040501503,0.5254237288135594,13.486396857075876,-10.570684184991551,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1396,57,29,0.11507936507936507,0.005600634962548812,1.9258654207797443,0.4482758620689655,18.724012234203045,-11.722628865126687,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1397,57,29,0.11507936507936507,0.005600634962548812,1.9258654207797443,0.4482758620689655,18.724012234203045,-11.722628865126687,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1398,57,29,0.11507936507936507,0.005600634962548812,1.9258654207797443,0.4482758620689655,18.724012234203045,-11.722628865126687,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1399,57,29,0.11507936507936507,0.005600634962548812,1.9258654207797443,0.4482758620689655,18.724012234203045,-11.722628865126687,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_14,82,42,0.16666666666666666,0.014313706835876072,3.383864976195846,0.47619047619047616,17.49067298536851,-9.440505941233843,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_140,607,317,1.257936507936508,-0.032276045231222295,-1.0349653964626384,0.4668769716088328,10.501592554978826,-11.137986561038595,2,0.006309148264984227,0,0.0,False
SPY_5m_compiled_strategy_1400,383,193,0.7658730158730159,-0.017802859170276575,-0.9307376355986509,0.43523316062176165,11.771773028987228,-10.719828422985932,1,0.0051813471502590676,0,0.0,False
SPY_5m_compiled_strategy_1401,383,193,0.7658730158730159,-0.017802859170276575,-0.9307376355986509,0.43523316062176165,11.771773028987228,-10.719828422985932,1,0.0051813471502590676,0,0.0,False
SPY_5m_compiled_strategy_1402,383,193,0.7658730158730159,-0.017802859170276575,-0.9307376355986509,0.43523316062176165,11.771773028987228,-10.719828422985932,1,0.0051813471502590676,0,0.0,False
SPY_5m_compiled_strategy_1403,334,168,0.6666666666666666,-0.018317467646905672,-1.1004351015234222,0.4166666666666667,13.058026422840053,-11.213621904640187,1,0.005952380952380952,0,0.0,False
SPY_5m_compiled_strategy_1404,192,97,0.38492063492063494,-0.0017338808407749706,-0.1789057476257069,0.4639175257731959,12.748857448056743,-11.36639312850475,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1405,192,97,0.38492063492063494,-0.0017338808407749706,-0.1789057476257069,0.4639175257731959,12.748857448056743,-11.36639312850475,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1406,192,97,0.38492063492063494,-0.0017338808407749706,-0.1789057476257069,0.4639175257731959,12.748857448056743,-11.36639312850475,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1407,192,97,0.38492063492063494,-0.0017338808407749706,-0.1789057476257069,0.4639175257731959,12.748857448056743,-11.36639312850475,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1408,116,59,0.23412698412698413,0.01321043912842712,2.224396986348309,0.4915254237288136,14.593214739288513,-9.732126841493889,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1409,116,59,0.23412698412698413,0.01321043912842712,2.224396986348309,0.4915254237288136,14.593214739288513,-9.732126841493889,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_141,607,317,1.257936507936508,-0.032276045231222295,-1.0349653964626384,0.4668769716088328,10.501592554978826,-11.137986561038595,2,0.006309148264984227,0,0.0,False
SPY_5m_compiled_strategy_1410,116,59,0.23412698412698413,0.01321043912842712,2.224396986348309,0.4915254237288136,14.593214739288513,-9.732126841493889,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1411,116,59,0.23412698412698413,0.01321043912842712,2.224396986348309,0.4915254237288136,14.593214739288513,-9.732126841493889,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1412,82,42,0.16666666666666666,0.014313706835876072,3.383864976195846,0.47619047619047616,17.49067298536851,-9.440505941233843,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1413,82,42,0.16666666666666666,0.014313706835876072,3.383864976195846,0.47619047619047616,17.49067298536851,-9.440505941233843,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1414,82,42,0.16666666666666666,0.014313706835876072,3.383864976195846,0.47619047619047616,17.49067298536851,-9.440505941233843,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1415,82,42,0.16666666666666666,0.014313706835876072,3.383864976195846,0.47619047619047616,17.49067298536851,-9.440505941233843,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1416,57,29,0.11507936507936507,0.005600634962548812,1.9258654207797443,0.4482758620689655,18.724012234203045,-11.722628865126687,0,0.0,0,0.0,False
