strategy_id,completed_trades,trading_days,trades_per_day,avg_return_pct,total_return_simple_pct,total_return_compound_pct,win_rate,signal_frequency,annualized_simple_pct,annualized_compound_pct,annualized_by_trade_pct,geometric_mean_return_pct
1854,630,212.7051282051282,2.9618467844011813,0.001140864522168677,0.7187446489662664,0.4149868864029349,0.7555555555555555,0.07612561027062865,0.851524610938517,0.491839277915318,0.49183927792053606,0.0006573484949035091
1629,630,212.7051282051282,2.9618467844011813,0.001140864522168677,0.7187446489662664,0.4149868864029349,0.7555555555555555,0.07612561027062865,0.851524610938517,0.491839277915318,0.49183927792053606,0.0006573484949035091
2079,630,212.7051282051282,2.9618467844011813,0.001140864522168677,0.7187446489662664,0.4149868864029349,0.7555555555555555,0.07612561027062865,0.851524610938517,0.491839277915318,0.49183927792053606,0.0006573484949035091
2064,489,213.0,2.295774647887324,0.0012084169175197287,0.5909158726671474,0.4107945433492688,0.7280163599182005,0.0590465872156013,0.6991117366766251,0.4861930201489839,0.4861930201535358,0.0008383533837363899
1614,489,213.0,2.295774647887324,0.0012084169175197287,0.5909158726671474,0.4107945433492688,0.7280163599182005,0.0590465872156013,0.6991117366766251,0.4861930201489839,0.4861930201535358,0.0008383533837363899
1839,489,213.0,2.295774647887324,0.0012084169175197287,0.5909158726671474,0.4107945433492688,0.7280163599182005,0.0590465872156013,0.6991117366766251,0.4861930201489839,0.4861930201535358,0.0008383533837363899
556,624,212.8846153846154,2.9311653116531167,0.0008742719381846623,0.5455456894272293,0.4070509314314297,0.657051282051282,0.07533875338753387,0.6457841656959722,0.4820223927020306,0.48202239269814484,0.0006510032735551619
2581,68,210.67948717948718,0.32276516765045943,0.006246006481503955,0.4247284407422689,0.3975924646847817,0.6176470588235294,0.008336883101077101,0.508030318945417,0.47575739868521705,0.4757573986849728,0.005835525475772485
2555,93,210.65384615384616,0.4414825634471426,0.004245639187169758,0.3948444444067875,0.36888998917046223,0.6236559139784946,0.011380926297851621,0.4723426692994836,0.44145359435363574,0.44145359435410203,0.003959339226189407
2563,88,210.7051282051282,0.41764526924247036,0.0045674216704866405,0.40193310700282436,0.36237133255601073,0.6022727272727273,0.010830544569516275,0.48070563743520023,0.43354412670748577,0.43354412670684184,0.004110497540898983
137,521,212.3846153846154,2.45309670409272,0.0009204746767130459,0.4795673065674969,0.3572321178596294,0.6660268714011516,0.06314137389834601,0.5690193757026875,0.4240064988274117,0.42400649882474717,0.000684446794285698
450,501,212.8846153846154,2.3533875338753387,0.0009717552698415151,0.4868493901905991,0.3526150585476673,0.6646706586826348,0.060463715748268594,0.5763030179817172,0.4175395795499526,0.41753957955539267,0.0007025869576349209
1779,637,212.7051282051282,2.99475619311675,0.0010231985216131228,0.6517774582675593,0.3481700352071071,0.7566718995290423,0.07696944126333555,0.7721859875659782,0.41262305231313245,0.41262305231619667,0.0005456299446704449
979,637,212.7051282051282,2.99475619311675,0.0010231985216131228,0.6517774582675593,0.3481700352071071,0.7566718995290423,0.07696944126333555,0.7721859875659782,0.41262305231313245,0.41262305231619667,0.0005456299446704449
1554,637,212.7051282051282,2.99475619311675,0.0010231985216131228,0.6517774582675593,0.3481700352071071,0.7566718995290423,0.07696944126333555,0.7721859875659782,0.41262305231313245,0.41262305231619667,0.0005456299446704449
2004,637,212.7051282051282,2.99475619311675,0.0010231985216131228,0.6517774582675593,0.3481700352071071,0.7566718995290423,0.07696944126333555,0.7721859875659782,0.41262305231313245,0.41262305231619667,0.0005456299446704449
706,1035,212.8846153846154,4.861788617886178,0.0005263427722983591,0.5447647693288017,0.33689607363949214,0.6666666666666666,0.12520325203252033,0.6448597594656384,0.39892062067825584,0.3989206206649776,0.0003249569049623702
107,1128,212.89743589743588,5.2983259062989285,0.00048334661839034837,0.5452149855443129,0.332598104384596,0.6764184397163121,0.13645670239672408,0.6453538333047703,0.3938060555196188,0.39380605550660697,0.0002943676497890735
2534,156,212.64102564102564,0.7336307729410346,0.0028501669019565957,0.44462603670522893,0.31486467916026495,0.6987179487179487,0.01899192089714217,0.5269244771179296,0.37325347080328086,0.37325347080428006,0.002015212730777094
412,629,212.8846153846154,2.9546522131887984,0.0006939983758535937,0.43652497841191046,0.3108635546209104,0.6613672496025437,0.07594098163203854,0.5167320069656436,0.3680865767291541,0.36808657672435796,0.0004934533206490954
387,629,212.8846153846154,2.9546522131887984,0.0006939983758535937,0.43652497841191046,0.3108635546209104,0.6613672496025437,0.07594098163203854,0.5167320069656436,0.3680865767291541,0.36808657672435796,0.0004934533206490954
146,118,211.66666666666666,0.55748031496063,0.002780021194235012,0.3280425009197314,0.30876190781021773,0.5847457627118644,0.014354936402180496,0.390551386921759,0.3677049017657197,0.3677049017671852,0.0026126291891470643
10,267,212.78205128205127,1.2548050852563717,0.0012908689333978743,0.34466200521723245,0.30784090816915466,0.5767790262172284,0.032234741218292465,0.40818680331083457,0.36468253603558765,0.3646825360343664,0.0011511978181166782
710,267,212.78205128205127,1.2548050852563717,0.0012908689333978743,0.34466200521723245,0.30784090816915466,0.5767790262172284,0.032234741218292465,0.40818680331083457,0.36468253603558765,0.3646825360343664,0.0011511978181166782
610,266,212.78205128205127,1.250105440742303,0.0012957218241249346,0.34466200521723267,0.30784090816915466,0.5789473684210527,0.03211423751280352,0.40818680331083484,0.36468253603558765,0.36468253603603173,0.0011555256544726333
585,266,212.78205128205127,1.250105440742303,0.0012957218241249346,0.34466200521723267,0.30784090816915466,0.5789473684210527,0.03211423751280352,0.40818680331083484,0.36468253603558765,0.36468253603603173,0.0011555256544726333
2685,267,212.78205128205127,1.2548050852563717,0.0012908689333978743,0.34466200521723245,0.30784090816915466,0.5767790262172284,0.032234741218292465,0.40818680331083457,0.36468253603558765,0.3646825360343664,0.0011511978181166782
285,267,212.78205128205127,1.2548050852563717,0.0012908689333978743,0.34466200521723245,0.30784090816915466,0.5767790262172284,0.032234741218292465,0.40818680331083457,0.36468253603558765,0.3646825360343664,0.0011511978181166782
